1.732382002507829455e+01,8.654535261190133610e+01,9.960426149429687825e+01,8.775359275287986804e+01,5.776259338574934077e+01,7.452053949983930181e+01,5.607955113210176989e+01,3.503049335308588041e+01,7.805438351442172973e+01,3.168870195416111457e+01,9.736460975270366802e-01,3.570843354516603085e+01,3.984848828928863895e+01,1.161603797651313741e+01,6.062058768882350535e+01,1.104853342232702218e+01,2.849194407110528005e+01,3.049762630757443205e+01,4.240116808780680202e+00,8.584585285026803092e+01,8.387554498762810340e+01,7.730931660830945873e+01,9.126705285837034864e+01,9.296191891395936580e+01,3.695327530290563089e+01,1.104813258429930833e+01,2.869984956640110241e+01,4.469568747190155733e+01,8.174158240981574863e+01,3.059397838151325288e+01,5.111364803243640154e+01,9.552264643856666737e+01,7.655673369070757417e+01,6.668408795157760949e+01,2.519491192139570046e+01,2.686060835276951053e+01,2.921094878500370839e+01,4.815177874157362226e+01,4.742074682286219200e+01,1.807324645694752263e+00,9.584017161704750265e+01,2.722835892601375107e+01,5.344759942841269407e+01,4.047767429774148695e+01,6.942631384228211289e+01,5.319847798776005021e+01,6.684884966603407008e+01,5.993759701441431531e+01,2.672258773020317335e+01,7.551521633416875545e+01,1.721980773595856817e+01,3.071718410969087643e+01,2.810932309472799062e+01,2.022416215635369952e+01,1.833156918947762648e+01,9.194254863223213192e+01,5.406682390803550220e+01,5.852314608491102632e+01,5.418995867561736901e+01,5.554713731524428511e+01,8.485047929317213189e+00,7.269008426093999731e+01,1.044727190644728587e+01,4.565825784554900224e+01,7.288565805998976543e+01,3.333513978970374581e+01,8.510368770777307645e+01,2.892871381763251293e+01,7.235975938731064616e+01,6.062989148227187286e+01,8.738923521212382184e+01,1.945097282086546286e+01,2.554698892675660815e+01,7.692504014754692321e+01,1.625373824075338902e+01,4.101753555146102315e+01,9.718105764584774420e+01,5.753798566786484514e+01,1.490735742743809489e+01,6.552482685468160639e+01,9.279304049482927041e+01,6.793558751668385298e+01,4.017798795145347412e+01,7.805182184793719102e+01,8.142652984192154975e+01,1.865858254769082691e+01,2.880646840758115346e+01,2.875728730219484497e+00,2.946407223703669942e+01,4.746228559998406382e+01,2.259296862759587654e+01,3.001432184850116869e+01,6.502268536797741660e+01,3.703635069768114363e+01,8.099119447722318910e+01,2.342942177525384295e+01,4.057383734997215186e+01,8.146902153366417565e+01,6.187046293071972514e+01,1.081412737412361658e+01
1.076506191749770913e+01,5.453915189771121419e+01,2.357370129867476649e+01,2.876467601550636299e+00,2.398895338036598446e+01,2.453480020716035526e+01,8.513805019282682451e+01,6.314882281604477043e+01,2.338286199168507906e+01,1.608008939355719491e+01,9.016522905184226033e+01,8.843961707121020765e+01,4.210008588483382397e+01,5.146827009986883894e+01,1.675806109050817128e+01,2.638255864027388853e+01,4.881558718014233023e+01,1.422566621975042089e+01,1.233060018395595314e+01,7.770697750297601658e+01,9.384474350709911050e+01,4.405002185604859477e+01,4.219107864281426146e+01,9.402890923204809681e+00,2.425862202535615708e+01,6.945619283812894196e+01,9.832274732510092008e+01,8.911463776211074617e+01,9.541424631224319342e+01,6.376359438225518517e+01,7.866919412793608046e+01,1.540590455158670125e+01,2.239007865619313531e+00,8.159080317347240907e+01,6.955455831714743908e+01,7.028848905888710874e+01,9.557395977190628855e+01,4.468901977007485726e+01,9.222717300035034782e+01,2.980477140095825206e+01,1.470127450331082386e+01,8.808562180521050777e+00,3.814721640537851499e+01,6.675888722665790809e+00,5.923769870517691771e+00,3.547558144355937770e+01,4.207037899149936067e+01,2.977311542317082527e+01,2.756418957939336067e+01,3.427284860992544679e+01,7.523590128086729578e+01,4.420475403088300936e+01,8.089096132304023001e+01,6.126152403246940281e+01,1.253772453022372613e+00,7.895801070301250491e+01,4.070914705441408898e+01,9.259765150969408865e+01,4.800757588381748064e+01,1.576837339224942447e+01,5.835372765788105909e+01,6.326358967534609690e+01,6.136622206020547310e+00,5.184475567265786822e+01,9.622796254016472517e+01,8.856988884819536167e+01,3.316768903193307949e+01,3.626186485718413621e+01,8.369003614564813631e+01,9.228071128875085094e+01,7.063733054457672722e+01,2.001465554471770858e+01,6.864688831920760492e+01,6.765973862939149797e+01,4.171963694949464951e+00,4.051656083795788277e+01,7.850869780742009141e+01,2.422243705376585510e+01,9.597161028350578249e+01,2.534849176785624181e+01,2.374105159636346229e+01,1.279432998664995580e+01,7.442545726738288181e+01,9.084930616485006283e+01,4.983143885719931632e+01,3.499147064468085233e+01,7.608247788396892020e+01,4.505753137499817029e+01,6.096631999922781375e+01,5.514000043835424947e+01,2.736207184274282866e+01,8.253221030281398640e+00,4.802625481627376125e+00,8.770922846380325666e+01,3.116498026256928711e+01,1.936112072413664897e+00,6.966693467152079222e+01,8.135864957625204852e+01,5.186810129047643159e+01,7.130179776291696214e+01
6.158967936334680537e+00,3.321942128384933568e+01,1.879424808049301454e+00,2.320742595697643651e+01,9.969403262949026612e+01,6.951916385347378657e+00,9.035409514450513768e+01,9.111022656854817114e+01,4.123210371487744652e+01,6.313821387058163737e+01,7.626400238767293160e+01,6.144457082394060166e+01,3.803311788017309425e+01,5.670720019106053655e+01,4.770696525636323315e+01,2.436172770101882179e+01,9.914973946160951357e+01,3.627807654319106234e+01,4.724180395334725091e+01,7.996685944920555755e+01,2.647945167578384940e+01,9.689983132438793234e+01,2.648472195479245617e+00,4.796545400470539988e+01,7.534053252687455426e+01,6.722742067055776261e+01,5.567037401093593019e+01,4.280969578708606349e+01,3.523974415184964215e+01,2.452375436203403325e+01,4.782521983433360191e+01,2.416169117512282227e+01,6.037575134552833589e+01,9.563643128575336050e+01,7.607757972376388977e+01,2.772307245314116386e+01,5.809636722907810480e+01,5.581686654067250686e+01,4.573272597041862753e+01,8.737712711118803099e+01,4.253421360634474269e+01,8.329875482203293302e+01,5.975642099886602665e+00,8.200282446343268816e+01,6.448185590238992404e+01,7.024738987872908069e+01,8.240731730647500797e+01,2.031368922774490215e+01,3.503709758835724841e+01,4.166966879197497420e+00,7.609722373217704217e+01,7.979995701563269428e+00,3.162913317362130527e+01,9.341758048951075466e+01,9.448765158707023204e+01,4.590047621714017367e+01,8.868424640858241048e+01,1.943112342606153575e+01,7.954369931024167784e+01,2.420756267114892069e+01,9.499788675634843571e+01,6.064724256529384405e+01,7.231509132439374810e+01,1.149601638141319881e+01,7.543130119074703543e-01,3.725511276707981523e+01,8.628347733377317752e+01,4.348277358376615354e+01,4.983901610174532948e+01,7.178555032047009377e+01,9.364805147285771625e+01,6.830796351725769000e+01,3.065887921198945421e+01,9.964001340124535488e+01,3.646870240785781903e+01,6.612436183268702905e+01,6.534805131952202828e+01,1.337248492553292323e+01,3.191864345862570573e+01,7.142590962370142904e+00,5.902928793852482414e+01,9.644196493067784104e+01,8.998022213143194392e+01,6.290791792125475013e+01,3.323107638412658105e+01,6.853125373702192746e+01,2.134351680385142558e+01,4.608433036892769508e+01,9.768490234419775220e+01,6.143279722348155758e+01,9.326007046110673215e+00,1.813751855870204821e+00,6.328542916776444827e+01,4.035931624576696208e+01,9.818589246126671810e+01,1.698587272454120622e+01,2.423814961051140582e+00,5.446263492502328063e+01,5.768137858196779888e+01,6.909679820211431434e+01
9.572324005349881304e+01,2.198982898478131176e+01,4.932255416311259744e+00,5.426889247636594860e+01,1.455005279614326419e+01,2.954957129863082699e+01,2.948119760896704733e+01,3.046127020223632442e+01,7.037199958301818015e+01,1.507514092740389700e+01,3.402350324246072866e+00,7.548645259331944146e+01,1.960294889247671257e+00,9.425412335616105963e+01,5.512311877797750981e+01,2.220378870732094967e+01,5.935240320598227015e+01,6.795851844896446892e+01,3.275083264034542907e+01,9.061399102881895828e+01,6.486743711859213590e+01,7.519171144999896228e+01,8.784222194108463100e+01,6.762204552499561316e+01,3.121810756864330472e+01,6.236381881612158651e+01,7.183754765101694773e+01,8.562834042362530340e+01,8.437373331674497479e+01,8.804002262265642287e+01,2.218089817161118660e+01,9.208575956871651158e+01,7.116732290911248526e+01,8.283517048570307395e+01,3.725656104159347226e+00,8.790203346981986954e+01,1.213960677227713347e+01,9.983357586361437086e+01,3.080179246236314228e+01,2.248671985954213781e+01,1.513313153239977993e+01,3.918230171655314820e+01,6.793356049327560697e+01,1.116231234868502220e+01,8.125906516886349351e+00,7.882420869643516426e+01,2.902703137629567465e+01,2.452446469473667889e+01,2.900896537150007148e+01,8.255421828351332181e+01,3.317205377912115694e+01,7.142124119819575867e+01,9.139051857800912160e+01,1.610031478219438128e+01,4.308477144293578931e+01,4.087203402886260051e+01,2.540517478147654629e+01,7.064836649457554074e+01,1.909019007380390320e+01,3.256479850532172549e+01,6.019003776959637264e+01,6.513938435025656837e+00,8.946116659691482198e+01,3.490181993938936955e+01,4.661425003925225496e+01,6.282315093034281972e+01,8.678951784203027842e+01,7.040954774890475676e+01,9.829532007109665415e+01,6.151903780587633008e+01,4.748565313283543787e+01,5.799669205568714858e+01,1.577262876701875882e+01,6.578305192659958323e+01,9.405220893720527897e+01,2.932688639285391119e+01,1.526330502814354872e+01,9.369073580243231447e+01,4.598434092408842488e+00,5.455668686629368125e+01,2.967424554696380667e+01,2.967287887305922567e+01,9.999403830906570079e+01,6.108664406196685803e+01,6.698293223453447354e+01,9.556260459681149655e+01,9.500426278595681140e+01,7.978054098118555260e+01,6.224255610085558033e+01,7.048764676935039120e+01,1.971552737288489965e+01,9.084572626794809480e+01,4.633836814722032216e+01,9.073653259954633654e+01,2.610993318526989526e+01,2.148823605811289639e+01,1.318540651898441141e+01,3.655279869483005939e+01,5.212252116338941477e+01,3.287262277549674039e+00
6.646338758915804057e+00,2.511789025478258353e+01,1.987309831022652418e+01,1.704891860089269429e+01,1.947991954838472850e+01,5.495993908300137321e+01,1.739929976981150617e+01,4.938730358729495151e+01,9.296421614819419688e+01,3.944891576479037099e-01,4.488827801309805920e+01,7.545500541385794691e+01,1.921346029630054275e+01,3.329371860841355613e+01,2.190570276880016110e+01,8.280811224723564123e+01,5.931227993477934035e+01,9.431708636832708237e+01,7.850497838556059094e+01,1.131824199019899524e+01,6.509478717623196076e-01,2.908758854352230117e+01,9.537815133013626223e+01,5.645471777563990656e+01,8.594184680499691353e+01,9.168876888719634621e+01,6.773167450971364190e+01,5.262010767010099244e+01,9.176418197435589263e+01,6.795754567855833272e+01,3.798699829896373359e+01,3.022024933338682828e+01,3.206994992114883303e+01,4.554404174077888712e+01,7.876935989376001146e+01,9.563863487520129070e+01,1.797971974701653153e+01,6.657461317817995905e+01,6.471599777569549872e+01,8.794583732509777008e+01,2.440184828931124628e+01,6.727299560397479183e+01,4.541096409478952722e+01,4.715760976431451468e+01,5.676719832861483184e+01,2.097713785582682178e+01,9.539227845423621943e+01,8.142736924679829258e+01,2.701422733593589243e+01,6.829088610757729327e+01,5.634860979443523377e+00,5.798540475975330111e+01,4.625807114468280901e+01,7.314887825563523904e+01,2.205534826167447804e+01,4.737605017358891502e+01,3.274064025311911053e+01,6.738576384288921872e+01,1.582262910141979440e+01,7.031492445346412978e+01,2.648559337192376617e+01,7.350409770468492354e+01,1.474571842285346079e+01,1.476777278774099500e+01,1.858040267442043714e+01,8.386315313323005682e+01,5.065019002769673051e+01,4.966942306098069082e+01,4.205413037225535078e+01,3.269771124726759126e+01,2.018180457533982519e+01,3.881975776525997901e+01,2.133017914421933980e+01,7.591382683680478749e+01,9.094418506346968911e+01,5.783500743121236098e+01,6.878379865460864551e+01,3.696557963574897965e+00,3.711896709904316527e+00,5.113224967952444189e+01,4.136368550378426789e+01,3.776111104325967460e+01,5.566580179973972520e+01,1.483821726317692224e+01,6.231864612704274009e+01,3.849791288224235775e+00,6.949642329348773728e+01,5.611519595791032344e+01,8.361549773554975218e+01,7.985634604024861005e+01,7.260843243385210144e+01,2.652860342694549445e+01,9.691110167392703545e+01,9.960619250036772598e+01,4.387067803758659679e+00,6.744531354699645931e+01,5.515189531438745263e+01,3.432646090295834540e+01,5.109902268912991019e+01,5.941604760443741640e+00
5.078673768942862665e+01,8.993416332264519042e+01,3.563240314092696792e+01,4.110806060625472469e+01,5.666179956956580810e+01,2.667168094330005701e+01,3.078003974777319129e+01,8.198068276018395295e+01,6.997130533550468101e+01,8.582730732420043296e+01,6.763526518195386927e+01,2.668443236012858577e+01,6.664655992164360043e+01,2.680215906028207229e+01,5.690742049042984974e+01,4.375719299644836013e+01,2.154367223092945594e+00,1.238308265574888978e+01,6.608474508960803462e+01,4.682176905753664187e+01,7.552095395985460868e+01,4.035648222291283815e+01,7.273376204517394683e+01,5.495155716881176033e+01,1.657221770606722799e+01,1.349885668525971916e+01,1.027775208780838945e+01,4.674082817331635908e+01,4.584040443821071165e+01,7.465651664890943096e+01,7.015270727945973306e+01,6.098678597384200373e+01,1.400890003363797209e+00,1.317593331474863305e+01,8.946031442676687107e+01,3.613671363018594462e+01,5.577347142936974933e+01,1.340966575673489025e+01,5.836688708693553451e+01,5.922369428035077021e+01,1.031257622901119397e+01,3.214802654481392352e+01,1.788141509875937984e+01,9.141440901494385685e+01,5.895254422453606225e+01,6.315907049036941601e+01,2.212161831072501172e+01,6.211134322783905759e+01,5.711980283049182816e+01,5.898469436880105121e+01,2.686299924427815178e+00,2.862056265986116088e+01,2.864128732125941212e+01,7.825133937201017886e+01,2.267307340655910775e+00,5.489243851955802711e+01,1.907446849923631760e+01,5.188144547838120246e+01,1.489993991699145592e+00,4.620571063255752620e+01,1.871292662956643937e+01,4.552874145697317942e+01,2.359734203566955557e+01,3.345983265301578768e+01,4.659707207565907083e+01,9.883093568313918809e+01,5.687255115499133495e+01,9.724514553084037516e+01,2.128403225283571487e+01,8.178382612772992388e+01,2.424809267006611258e-01,3.637841902015759388e+01,2.214554675083840607e+01,5.698678224003838011e+01,3.174512638657607155e+01,6.868645159470580097e+01,7.848521400040323215e+01,5.489446287110407496e+01,3.787761385895466049e+01,7.193324233844407445e+01,4.900075629357347751e-01,5.488958876205196624e+00,5.079234433534760740e+01,4.601420479774873940e+01,9.604375520895649743e+01,2.230770758705414991e+01,4.865903184396602299e+00,5.444730336666715687e+01,7.828433307146442921e+00,7.053068734424680031e+01,4.361134143608451552e+01,1.444578861136136538e-02,3.517222552429407756e+01,2.119710377647941968e+01,8.360639080754187091e+01,6.141062170960518074e+01,4.147681650037505108e+00,3.275945971023360670e+01,9.982861955941184817e+01,8.915399118612872087e+01
8.690052605211424464e+01,3.293955857053440184e+01,7.557093834849428049e+01,3.607738435212732497e+01,9.742035135411929048e+01,9.741976236486277685e+01,5.849156331222415872e+01,5.761333384265725499e+01,3.491261721482963054e+01,8.781268541006005535e+01,6.908527620180605311e+01,8.664141951365427019e+01,7.276385943554519997e+01,5.256109058685386515e+01,8.679725952620427165e+01,2.974762141658252546e+01,8.521459030293804915e+01,1.531896950161182325e+01,4.845313540569242861e+01,6.614509466235240609e+00,2.275862443823809400e+01,7.280635640687508214e+01,9.624710124192982619e+01,3.501722017443131563e+01,5.259022746707248075e+01,7.366262566092462549e+00,4.729396652792489419e+01,2.821486189060099647e+01,6.375823444601657286e+01,3.184642204387575504e+01,3.806957786803463506e+01,8.930439744418384862e+01,3.262348846924656431e+00,7.261448134803720222e+01,6.995844072164241823e+01,7.708906205934586353e+01,9.680033534243375470e+01,8.247191320851656826e+01,3.199641391551751823e+01,1.840278192495271625e+01,2.315585737191127080e+01,6.417357231538780127e+01,9.777400227613657080e+01,4.088781882293547199e+01,7.243406072748199165e+01,6.021799191067140811e+01,6.201861728223158110e+01,4.950161537731068506e+01,5.806771822312447284e+01,5.019826929933901738e+01,3.007396593202105173e+00,8.506892750487983790e+01,1.579742787537731274e+01,5.033608385541297991e+01,2.454563793674768846e+00,1.027332222447327936e+01,8.416202770329383043e+01,4.850088992195424709e+01,5.424467456363895224e+01,3.472243088478066397e+01,1.098442986129279930e+01,2.434389248286110785e+01,2.649398511373086507e+01,1.877221277419156564e+01,8.426271384816509169e+00,9.643716609138610352e+01,7.335568289763297400e+01,6.787722946307481209e+01,7.932859065678448474e+01,4.408715725039636268e+00,2.470448053596739868e+01,7.180487286410345860e+01,5.357183025874670790e+01,7.009165793832656277e+01,5.061695975544587611e+01,7.327388042097345533e+01,7.253353502847372170e+01,2.741691533593093766e+01,6.148835800172824939e+00,7.373402687691033464e+00,3.397646324276322360e+01,4.032529976570553565e+00,8.148490667254917241e+01,8.382322308152777168e+01,3.356598123570153636e+00,1.645683284675123303e+01,8.454203268400671334e+01,4.131929105108093125e+01,5.097134753318517397e+01,2.799828946498772453e-01,1.344951191317717054e+01,7.350401772893953023e+01,6.001054842638387754e+01,9.575316171676823274e+01,5.715060816019670398e+01,6.912304951830678590e+01,9.340955369242509576e-02,5.972249615841766968e+01,9.307828627065455862e+01,1.383143977268459501e+01
2.620820395126823854e+01,7.075124658448201842e+01,6.913950128977404574e+01,9.610222079010750917e+01,9.185439819915649196e+01,4.196838838070902966e+01,1.155427780605404742e+01,5.644156350296113089e+01,7.742302293412863889e+01,4.353297299068625392e+00,9.531060405609538577e+01,2.142901860012523940e+01,6.582855689337809224e+01,1.235914535161773919e+01,1.684662898124613761e+01,7.171149128217950874e+01,9.417646417156124983e+01,8.767878925753784358e+01,2.624625259709850766e+01,3.836868404478695993e+01,5.370534701800235666e+01,4.645097044301790135e+01,8.305467659839329997e+01,1.274468461347063553e+01,5.589775299690703747e+01,8.932383191714554016e+01,3.015202315796711119e+01,1.118697877931056439e+01,3.384652584707298217e+01,1.256612156334817598e+01,4.363438409458286316e+00,3.604220760462632711e+01,6.287372509096893225e+01,8.184144131458948834e+01,6.067375369627677628e+01,9.243241682933998504e+01,5.083657811312933461e+01,6.343811227983606926e+01,2.529821771007891940e+01,5.967452330054869947e+01,7.141797873794075713e+00,5.127137325474958374e+01,3.074399051865857047e+01,1.862470298065310814e+01,1.934915391679803420e+00,3.077589563821359064e+00,7.780857216636108831e+01,2.574173130893723282e+01,2.119431822273978128e+01,3.411646243103756149e+01,5.571216907919177430e+01,7.511604359311012047e+01,6.123757237712341350e+01,2.192471195122872629e+01,4.387560872280171509e+01,5.081880552397621642e+01,8.704781972818280167e+01,5.500848809393855987e+01,4.778512915284870388e+01,9.888595167955038789e-01,6.570551930746967173e+01,7.607382898803027871e+00,5.839478918160156695e+01,3.573830129512860765e+01,3.654638790590326636e+01,4.554686511272443283e+00,4.583693369127504980e+01,7.626931780992703125e+01,3.518534257591122838e+01,5.317212255144517741e+01,1.617150114604830691e+01,3.355113359493231684e+01,3.450789730639581876e+01,7.999957395772119639e+01,3.263229820075881094e+01,3.517532595302339615e+01,5.177914774699896583e+01,5.986085727126457812e+01,2.516000784910132904e+00,7.170905890695702567e+01,5.872381739802408873e+01,8.639915772456491538e+01,2.648666908735460979e+01,4.181992602458862507e+01,4.736274866985026222e+01,2.707716159519236854e+01,4.919366168411376528e+00,6.218551217253219932e+01,5.692003381911011672e+01,2.198018571993787162e+01,4.090773970254143421e+01,2.260666622224063360e+01,4.580915569374832330e+01,3.770673341701426295e+01,8.421733679935829286e+01,5.182971499628492751e+01,6.574718145966943439e+01,5.681730588828263251e+01,4.614450924371751483e+01,6.997177393492152930e+01
1.656335577769480949e+01,3.987244574845251321e+01,5.173317244975727647e+00,1.389095244131383033e+01,5.545708999366310366e+01,7.672357727256731152e+01,4.565825413360815332e+01,9.977748838714913404e+01,2.640945170933083475e+01,1.190331638421967497e+01,1.918371299260223140e+01,8.693134701966577893e+01,8.220027342889913768e+01,8.346310467187256776e-01,3.875236644802130570e+01,6.151124607759612672e+01,1.898930843059831730e+01,1.099039794236574785e+01,2.656334269400129067e+00,7.289831912897048483e+01,8.335927339084773280e+01,2.958254275515465181e+01,8.148235891382455520e+01,2.245350066532300204e+01,1.386688088415884934e+01,1.972565749920230971e+01,7.004387904654699071e+01,9.417714701912878184e+01,1.784224600155434004e+01,2.032945825445441201e+01,7.501612506650312540e+00,5.491007352216362847e+01,9.137626716917967684e+00,4.565366418638260981e+00,9.614091818045066873e+01,3.155116180604206022e+01,8.700299666504753304e+01,4.600532808257172945e+01,2.009249298550264129e+01,7.593903141537042245e+01,9.167655897221087002e+01,1.680609279661965516e+01,1.932779510857424299e+01,8.653310063980669042e+01,1.323772819970342418e+01,4.543849544148724817e+01,7.980227100584389177e+01,8.246329131013628455e+01,6.214723429547694167e+01,5.955000778266761330e+00,3.573457835000860427e+01,7.981094535674493784e+01,5.107768515758229455e+01,6.631714191156537197e+01,8.435541458705469609e+01,9.113339041970026244e+01,6.914057223880990932e+01,9.576046788930748122e+00,8.672897487269850103e+01,1.767002416332286163e+00,2.282677590811604773e+01,8.499365972024307325e+01,2.895545236748997553e+01,5.434258257464885666e+00,6.452357308105048617e+01,1.386905060575631765e+01,1.918966144586400446e+01,5.786471688685289649e+01,7.707764970009810668e+01,6.283939668394602762e+01,3.985101132925434086e+01,3.110492251408878417e+01,9.927452282643200476e+01,3.483568575247417698e+01,8.631358004276876272e+01,1.505345833452007653e+01,4.101844794052573917e+01,4.619735763925429950e+01,2.551028547956635251e+01,1.173181868698940278e+01,2.211742789479270854e+01,4.705107308498070040e+01,2.681475083538034099e+01,2.215188862357276989e+01,7.601182827645635598e+01,1.893342044910414401e+01,7.868309121195147782e+01,9.260282541949337087e+01,4.890552950680319100e+01,1.550324454505163096e+01,7.334604640603731696e+01,4.301332674769130193e+01,3.205790425178253145e+01,4.101007037070122152e+01,4.479088403396552565e+01,9.958518840704361708e+01,4.179359262181991852e+01,3.931619844803643105e+01,3.733672217383002589e+01,4.232731788879586787e+01
9.641716140954905256e+01,1.268155347488630902e+01,7.080946168493074566e+00,7.823682635519696760e+01,1.573584282021164249e+01,3.196369253056330351e-01,4.327031384017201532e+01,3.540089705790886399e+01,1.357370429448994109e+01,9.877673589686808953e+01,9.674542778566133450e+01,6.375773782937842782e+01,7.931096654260343826e+01,4.417676971854057655e+01,2.851978774979564335e+01,8.627044940579658316e+01,9.975478361951117812e-01,9.321365347941703305e+01,3.015177788879874754e+01,2.911019860801908976e+01,5.195715070887018072e+01,4.783301015714478410e+01,9.315907148445329256e+01,7.554017947354711282e+01,8.140740714523467148e+01,6.003120397628742921e+01,3.169739306177044114e+01,4.216947994411387413e+01,7.660938389141109894e+01,6.936558762280476742e+01,2.666047461341232250e+01,8.620762514075110516e+01,6.928630971198134603e+01,1.020185636742776403e-01,3.625003108818730624e+01,8.323449840136024136e+01,9.911935586263045650e+01,3.190942309715241265e+01,1.290844826464482331e+01,8.449660528636235313e+01,5.593576140436466204e+01,6.313072203137426186e+01,5.905602919626419123e+01,2.060836772376480752e+01,4.259703157747989621e+01,9.284991801400016698e+01,4.696729865564709172e+01,5.791377594686506569e+01,4.945782991949968732e+01,9.338514429927525384e+01,3.966449234250901412e+01,2.819943616308940904e+01,8.885580957023819337e+00,6.936569428594103215e+01,1.905893374567502008e+01,4.165834394789589368e+01,9.836438018029080865e+01,4.741814129689802115e+01,2.576449901726118874e-01,4.642926702621373636e+01,9.689505862957096838e+01,6.235337531766591468e+01,9.856360101506921012e+01,7.035126626328091959e+01,2.786948156457021852e+01,7.876077688976160118e+01,7.644902167288258887e+00,7.816059429884383292e+01,3.154831348939492841e+01,3.774475020408240056e+01,5.006387378905109387e+01,4.816645203634123362e+01,9.705568632935072060e+01,2.329398221460502327e+01,2.252258037794737788e+01,8.129143574062844380e+01,8.601383356013701587e+01,6.424702001065895729e+00,7.950541456496945614e+01,9.519857126557815263e+01,2.962382785501419491e+01,9.221804547830649312e+01,8.211623445215353456e+01,7.555561215713140655e+01,9.596999987342807970e+01,2.780784462320848860e+01,4.890639549309700840e+01,2.180730793766174713e+01,4.509046844412434041e+01,9.519355516785201132e+01,4.240659417404634013e+01,1.693452134672144282e+01,9.185692054721758382e+01,8.179981346850046009e+01,4.465561372130272133e+01,1.682080244346628817e+01,7.131934855516644234e+01,3.374898022782554108e+01,2.835141293904479554e+01,8.866702459936232117e+01
